generation,pokedex_number,name,description,species,type_1,type_2,height_m,weight_kg,ability_1,ability_2,ability_hidden,stat_total,hp,attack,defense,sp_attack,sp_defense,speed,sound_link,image_link
2,242,Blissey,"Whenever a Blissey finds a weakened Pokémon, it will share its egg and offer its care until the other Pokémon is all better.",Happiness Pokémon,Normal,,1.5,46.8,Natural Cure,Serene Grace,Healer,540.0,255.0,10.0,10.0,75.0,135.0,55.0,https://play.pokemonshowdown.com/audio/cries/blissey.mp3,https://projectpokemon.org/images/normal-sprite/blissey.gif
2,243,Raikou,Raikou embodies the speed of lightning. The roars of this Pokémon send shock waves shuddering through the air and shake the ground as if lightning bolts had come crashing down.,Thunder Pokémon,Electric,,1.9,178.0,Pressure,,Inner Focus,580.0,90.0,85.0,75.0,115.0,100.0,115.0,https://play.pokemonshowdown.com/audio/cries/raikou.mp3,https://projectpokemon.org/images/normal-sprite/raikou.gif
2,244,Entei,Entei embodies the passion of magma. This Pokémon is thought to have been born in the eruption of a volcano. It sends up massive bursts of fire that utterly consume all that they touch.,Volcano Pokémon,Fire,,2.1,198.0,Pressure,,Inner Focus,580.0,115.0,115.0,85.0,90.0,75.0,100.0,https://play.pokemonshowdown.com/audio/cries/entei.mp3,https://projectpokemon.org/images/normal-sprite/entei.gif
2,245,Suicune,Suicune embodies the compassion of a pure spring of water. It runs across the land with gracefulness. This Pokémon has the power to purify dirty water.,Aurora Pokémon,Water,,2.0,187.0,Pressure,,Inner Focus,580.0,100.0,75.0,115.0,90.0,115.0,85.0,https://play.pokemonshowdown.com/audio/cries/suicune.mp3,https://projectpokemon.org/images/normal-sprite/suicune.gif
2,246,Larvitar,"Born deep underground, it comes aboveground and becomes a pupa once it has finished eating the surrounding soil.",Rock Skin Pokémon,Rock,Ground,0.6,72.0,Guts,,Sand Veil,300.0,50.0,64.0,50.0,45.0,50.0,41.0,https://play.pokemonshowdown.com/audio/cries/larvitar.mp3,https://projectpokemon.org/images/normal-sprite/larvitar.gif
2,247,Pupitar,"Even sealed in its shell, it can move freely. Hard and fast, it has outstanding destructive power.",Hard Shell Pokémon,Rock,Ground,1.2,152.0,Shed Skin,,,410.0,70.0,84.0,70.0,65.0,70.0,51.0,https://play.pokemonshowdown.com/audio/cries/pupitar.mp3,https://projectpokemon.org/images/normal-sprite/pupitar.gif
2,248,Tyranitar,"Its body can’t be harmed by any sort of attack, so it is very eager to make challenges against enemies.",Armor Pokémon,Rock,Dark,2.0,202.0,Sand Stream,,Unnerve,600.0,100.0,134.0,110.0,95.0,100.0,61.0,https://play.pokemonshowdown.com/audio/cries/tyranitar.mp3,https://projectpokemon.org/images/normal-sprite/tyranitar.gif
2,249,Lugia,"Lugia’s wings pack devastating power—a light fluttering of its wings can blow apart regular houses. As a result, this Pokémon chooses to live out of sight deep under the sea.",Diving Pokémon,Psychic,Flying,5.2,216.0,Pressure,,Multiscale,680.0,106.0,90.0,130.0,90.0,154.0,110.0,https://play.pokemonshowdown.com/audio/cries/lugia.mp3,https://projectpokemon.org/images/normal-sprite/lugia.gif
2,250,Ho-oh,Ho-Oh’s feathers glow in seven colors depending on the angle at which they are struck by light. These feathers are said to bring happiness to the bearers. This Pokémon is said to live at the foot of a rainbow.,Rainbow Pokémon,Fire,Flying,3.8,199.0,Pressure,,Regenerator,680.0,106.0,130.0,90.0,110.0,154.0,90.0,https://play.pokemonshowdown.com/audio/cries/hooh.mp3,https://projectpokemon.org/images/normal-sprite/ho-oh.gif
2,251,Celebi,"This Pokémon came from the future by crossing over time. It is thought that so long as Celebi appears, a bright and shining future awaits us.",Time Travel Pokémon,Psychic,Grass,0.6,5.0,Natural Cure,,,600.0,100.0,100.0,100.0,100.0,100.0,100.0,https://play.pokemonshowdown.com/audio/cries/celebi.mp3,https://projectpokemon.org/images/normal-sprite/celebi.gif
3,252,Treecko,Treecko has small hooks on the bottom of its feet that enable it to scale vertical walls. This Pokémon attacks by slamming foes with its thick tail.,Wood Gecko Pokémon,Grass,,0.5,5.0,Overgrow,,Unburden,310.0,40.0,45.0,35.0,65.0,55.0,70.0,https://play.pokemonshowdown.com/audio/cries/treecko.mp3,https://projectpokemon.org/images/normal-sprite/treecko.gif
3,253,Grovyle,The leaves growing out of Grovyle’s body are convenient for camouflaging it from enemies in the forest. This Pokémon is a master at climbing trees in jungles.,Wood Gecko Pokémon,Grass,,0.9,21.6,Overgrow,,Unburden,405.0,50.0,65.0,45.0,85.0,65.0,95.0,https://play.pokemonshowdown.com/audio/cries/grovyle.mp3,https://projectpokemon.org/images/normal-sprite/grovyle.gif
3,254,Sceptile,The leaves growing on Sceptile’s body are very sharp edged. This Pokémon is very agile—it leaps all over the branches of trees and jumps on its foe from above or behind.,Forest Pokémon,Grass,,1.7,52.2,Overgrow,,Unburden,530.0,70.0,85.0,65.0,105.0,85.0,120.0,https://play.pokemonshowdown.com/audio/cries/sceptile.mp3,https://projectpokemon.org/images/normal-sprite/sceptile.gif
3,255,Torchic,"Torchic sticks with its Trainer, following behind with unsteady steps. This Pokémon breathes fire of over 1,800 degrees Fahrenheit, including fireballs that leave the foe scorched black.",Chick Pokémon,Fire,,0.4,2.5,Blaze,,Speed Boost,310.0,45.0,60.0,40.0,70.0,50.0,45.0,https://play.pokemonshowdown.com/audio/cries/torchic.mp3,https://projectpokemon.org/images/normal-sprite/torchic.gif
3,256,Combusken,"Combusken toughens up its legs and thighs by running through fields and mountains. This Pokémon’s legs possess both speed and power, enabling it to dole out 10 kicks in one second.",Young Fowl Pokémon,Fire,Fighting,0.9,19.5,Blaze,,Speed Boost,405.0,60.0,85.0,60.0,85.0,60.0,55.0,https://play.pokemonshowdown.com/audio/cries/combusken.mp3,https://projectpokemon.org/images/normal-sprite/combusken.gif
3,257,Blaziken,"In battle, Blaziken blows out intense flames from its wrists and attacks foes courageously. The stronger the foe, the more intensely this Pokémon’s wrists burn.",Blaze Pokémon,Fire,Fighting,1.9,52.0,Blaze,,Speed Boost,530.0,80.0,120.0,70.0,110.0,70.0,80.0,https://play.pokemonshowdown.com/audio/cries/blaziken.mp3,https://projectpokemon.org/images/normal-sprite/blaziken.gif
3,258,Mudkip,"The fin on Mudkip’s head acts as highly sensitive radar. Using this fin to sense movements of water and air, this Pokémon can determine what is taking place around it without using its eyes.",Mud Fish Pokémon,Water,,0.4,7.6,Torrent,,Damp,310.0,50.0,70.0,50.0,50.0,50.0,40.0,https://play.pokemonshowdown.com/audio/cries/mudkip.mp3,https://projectpokemon.org/images/normal-sprite/mudkip.gif
3,259,Marshtomp,"The surface of Marshtomp’s body is enveloped by a thin, sticky film that enables it to live on land. This Pokémon plays in mud on beaches when the ocean tide is low.",Mud Fish Pokémon,Water,Ground,0.7,28.0,Torrent,,Damp,405.0,70.0,85.0,70.0,60.0,70.0,50.0,https://play.pokemonshowdown.com/audio/cries/marshtomp.mp3,https://projectpokemon.org/images/normal-sprite/marshtomp.gif
3,260,Swampert,Swampert is very strong. It has enough power to easily drag a boulder weighing more than a ton. This Pokémon also has powerful vision that lets it see even in murky water.,Mud Fish Pokémon,Water,Ground,1.5,81.9,Torrent,,Damp,535.0,100.0,110.0,90.0,85.0,90.0,60.0,https://play.pokemonshowdown.com/audio/cries/swampert.mp3,https://projectpokemon.org/images/normal-sprite/swampert.gif
3,261,Poochyena,"At first sight, Poochyena takes a bite at anything that moves. This Pokémon chases after prey until the victim becomes exhausted. However, it may turn tail if the prey strikes back.",Bite Pokémon,Dark,,0.5,13.6,Run Away,Quick Feet,Rattled,220.0,35.0,55.0,35.0,30.0,30.0,35.0,https://play.pokemonshowdown.com/audio/cries/poochyena.mp3,https://projectpokemon.org/images/normal-sprite/poochyena.gif
3,262,Mightyena,Mightyena gives obvious signals when it is preparing to attack. It starts to growl deeply and then flattens its body. This Pokémon will bite savagely with its sharply pointed fangs.,Bite Pokémon,Dark,,1.0,37.0,Intimidate,Quick Feet,Moxie,420.0,70.0,90.0,70.0,60.0,60.0,70.0,https://play.pokemonshowdown.com/audio/cries/mightyena.mp3,https://projectpokemon.org/images/normal-sprite/mightyena.gif
3,263,Zigzagoon,It marks its territory by rubbing its bristly fur on trees. This variety of Zigzagoon is friendlier and calmer than the kind native to Galar.,TinyRaccoon Pokémon,Normal,,0.4,17.5,Pickup,Gluttony,Quick Feet,240.0,38.0,30.0,41.0,30.0,41.0,60.0,https://play.pokemonshowdown.com/audio/cries/zigzagoon.mp3,https://projectpokemon.org/images/normal-sprite/zigzagoon.gif
3,264,Linoone,Its fur is strong and supple. Shaving brushes made with shed Linoone hairs are highly prized.,Rushing Pokémon,Normal,,0.5,32.5,Pickup,Gluttony,Quick Feet,420.0,78.0,70.0,61.0,50.0,61.0,100.0,https://play.pokemonshowdown.com/audio/cries/linoone.mp3,https://projectpokemon.org/images/normal-sprite/linoone.gif
3,265,Wurmple,"Using the spikes on its rear end, Wurmple peels the bark off trees and feeds on the sap that oozes out. This Pokémon’s feet are tipped with suction pads that allow it to cling to glass without slipping.",Worm Pokémon,Bug,,0.3,3.6,Shield Dust,,Run Away,195.0,45.0,45.0,35.0,20.0,30.0,20.0,https://play.pokemonshowdown.com/audio/cries/wurmple.mp3,https://projectpokemon.org/images/normal-sprite/wurmple.gif
3,266,Silcoon,"Silcoon tethers itself to a tree branch using silk to keep from falling. There, this Pokémon hangs quietly while it awaits evolution. It peers out of the silk cocoon through a small hole.",Cocoon Pokémon,Bug,,0.6,10.0,Shed Skin,,,205.0,50.0,35.0,55.0,25.0,25.0,15.0,https://play.pokemonshowdown.com/audio/cries/silcoon.mp3,https://projectpokemon.org/images/normal-sprite/silcoon.gif
3,267,Beautifly,"Beautifly’s favorite food is the sweet pollen of flowers. If you want to see this Pokémon, just leave a potted flower by an open window. Beautifly is sure to come looking for pollen.",Butterfly Pokémon,Bug,Flying,1.0,28.4,Swarm,,Rivalry,395.0,60.0,70.0,50.0,100.0,50.0,65.0,https://play.pokemonshowdown.com/audio/cries/beautifly.mp3,https://projectpokemon.org/images/normal-sprite/beautifly.gif
3,268,Cascoon,"Cascoon makes its protective cocoon by wrapping its body entirely with a fine silk from its mouth. Once the silk goes around its body, it hardens. This Pokémon prepares for its evolution inside the cocoon.",Cocoon Pokémon,Bug,,0.7,11.5,Shed Skin,,,205.0,50.0,35.0,55.0,25.0,25.0,15.0,https://play.pokemonshowdown.com/audio/cries/cascoon.mp3,https://projectpokemon.org/images/normal-sprite/cascoon.gif
3,269,Dustox,"Dustox is instinctively drawn to light. Swarms of this Pokémon are attracted by the bright lights of cities, where they wreak havoc by stripping the leaves off roadside trees for food.",Poison Moth Pokémon,Bug,Poison,1.2,31.6,Shield Dust,,Compound Eyes,385.0,60.0,50.0,70.0,50.0,90.0,65.0,https://play.pokemonshowdown.com/audio/cries/dustox.mp3,https://projectpokemon.org/images/normal-sprite/dustox.gif
3,270,Lotad,"It searches about for clean water. If it does not drink water for too long, the leaf on its head wilts.",Water Weed Pokémon,Water,Grass,0.5,2.6,Swift Swim,Rain Dish,Own Tempo,220.0,40.0,30.0,30.0,40.0,50.0,30.0,https://play.pokemonshowdown.com/audio/cries/lotad.mp3,https://projectpokemon.org/images/normal-sprite/lotad.gif
3,271,Lombre,It is nocturnal and becomes active at nightfall. It feeds on aquatic mosses that grow in the riverbed.,Jolly Pokémon,Water,Grass,1.2,32.5,Swift Swim,Rain Dish,Own Tempo,340.0,60.0,50.0,50.0,60.0,70.0,50.0,https://play.pokemonshowdown.com/audio/cries/lombre.mp3,https://projectpokemon.org/images/normal-sprite/lombre.gif
3,272,Ludicolo,"The rhythm of bright, festive music activates Ludicolo’s cells, making it more powerful.",Carefree Pokémon,Water,Grass,1.5,55.0,Swift Swim,Rain Dish,Own Tempo,480.0,80.0,70.0,70.0,90.0,100.0,70.0,https://play.pokemonshowdown.com/audio/cries/ludicolo.mp3,https://projectpokemon.org/images/normal-sprite/ludicolo.gif
3,273,Seedot,"If it remains still, it looks just like a real nut. It delights in surprising foraging Pokémon.",Acorn Pokémon,Grass,,0.5,4.0,Chlorophyll,Early Bird,Pickpocket,220.0,40.0,40.0,50.0,30.0,30.0,30.0,https://play.pokemonshowdown.com/audio/cries/seedot.mp3,https://projectpokemon.org/images/normal-sprite/seedot.gif
3,274,Nuzleaf,"It lives deep in forests. With the leaf on its head, it makes a flute whose song makes listeners uneasy.",Wily Pokémon,Grass,Dark,1.0,28.0,Chlorophyll,Early Bird,Pickpocket,340.0,70.0,70.0,40.0,60.0,40.0,60.0,https://play.pokemonshowdown.com/audio/cries/nuzleaf.mp3,https://projectpokemon.org/images/normal-sprite/nuzleaf.gif
3,275,Shiftry,A Pokémon that was feared as a forest guardian. It can read the foe’s mind and take preemptive action.,Wicked Pokémon,Grass,Dark,1.3,59.6,Chlorophyll,Early Bird,Pickpocket,480.0,90.0,100.0,60.0,90.0,60.0,80.0,https://play.pokemonshowdown.com/audio/cries/shiftry.mp3,https://projectpokemon.org/images/normal-sprite/shiftry.gif
3,276,Taillow,"Taillow courageously stands its ground against foes, however strong they may be. This gutsy Pokémon will remain defiant even after a loss. On the other hand, it cries loudly if it becomes hungry.",TinySwallow Pokémon,Normal,Flying,0.3,2.3,Guts,,Scrappy,270.0,40.0,55.0,30.0,30.0,30.0,85.0,https://play.pokemonshowdown.com/audio/cries/taillow.mp3,https://projectpokemon.org/images/normal-sprite/taillow.gif
3,277,Swellow,"Swellow flies high above our heads, making graceful arcs in the sky. This Pokémon dives at a steep angle as soon as it spots its prey. The hapless prey is tightly grasped by Swellow’s clawed feet, preventing escape.",Swallow Pokémon,Normal,Flying,0.7,19.8,Guts,,Scrappy,455.0,60.0,85.0,60.0,75.0,50.0,125.0,https://play.pokemonshowdown.com/audio/cries/swellow.mp3,https://projectpokemon.org/images/normal-sprite/swellow.gif
3,278,Wingull,"It makes its nest on sheer cliffs. Riding the sea breeze, it glides up into the expansive skies.",Seagull Pokémon,Water,Flying,0.6,9.5,Keen Eye,Hydration,Rain Dish,270.0,40.0,30.0,30.0,55.0,30.0,85.0,https://play.pokemonshowdown.com/audio/cries/wingull.mp3,https://projectpokemon.org/images/normal-sprite/wingull.gif
3,279,Pelipper,"It is a messenger of the skies, carrying small Pokémon and eggs to safety in its bill.",Water Bird Pokémon,Water,Flying,1.2,28.0,Keen Eye,Drizzle,Rain Dish,440.0,60.0,50.0,100.0,95.0,70.0,65.0,https://play.pokemonshowdown.com/audio/cries/pelipper.mp3,https://projectpokemon.org/images/normal-sprite/pelipper.gif
3,280,Ralts,It is highly attuned to the emotions of people and Pokémon. It hides if it senses hostility.,Feeling Pokémon,Psychic,Fairy,0.4,6.6,Synchronize,Trace,Telepathy,198.0,28.0,25.0,25.0,45.0,35.0,40.0,https://play.pokemonshowdown.com/audio/cries/ralts.mp3,https://projectpokemon.org/images/normal-sprite/ralts.gif
3,281,Kirlia,"If its Trainer becomes happy, it overflows with energy, dancing joyously while spinning about.",Emotion Pokémon,Psychic,Fairy,0.8,20.2,Synchronize,Trace,Telepathy,278.0,38.0,35.0,35.0,65.0,55.0,50.0,https://play.pokemonshowdown.com/audio/cries/kirlia.mp3,https://projectpokemon.org/images/normal-sprite/kirlia.gif
3,282,Gardevoir,It has the power to predict the future. Its power peaks when it is protecting its Trainer.,Embrace Pokémon,Psychic,Fairy,1.6,48.4,Synchronize,Trace,Telepathy,518.0,68.0,65.0,65.0,125.0,115.0,80.0,https://play.pokemonshowdown.com/audio/cries/gardevoir.mp3,https://projectpokemon.org/images/normal-sprite/gardevoir.gif
3,283,Surskit,"If it’s in a pinch, it will secrete a sweet liquid from the tip of its head. Syrup made from gathering that liquid is tasty on bread.",Pond Skater Pokémon,Bug,Water,0.5,1.7,Swift Swim,,Rain Dish,269.0,40.0,30.0,32.0,50.0,52.0,65.0,https://play.pokemonshowdown.com/audio/cries/surskit.mp3,https://projectpokemon.org/images/normal-sprite/surskit.gif
3,284,Masquerain,"Masquerain intimidates enemies with the eyelike patterns of its eyespots. If that doesn’t work, it deftly makes its escape on its set of four wings.",Eyeball Pokémon,Bug,Flying,0.8,3.6,Intimidate,,Unnerve,454.0,70.0,60.0,62.0,100.0,82.0,80.0,https://play.pokemonshowdown.com/audio/cries/masquerain.mp3,https://projectpokemon.org/images/normal-sprite/masquerain.gif
3,285,Shroomish,"Shroomish live in damp soil in the dark depths of forests. They are often found keeping still under fallen leaves. This Pokémon feeds on compost that is made up of fallen, rotted leaves.",Mushroom Pokémon,Grass,,0.4,4.5,Effect Spore,Poison Heal,Quick Feet,295.0,60.0,40.0,60.0,40.0,60.0,35.0,https://play.pokemonshowdown.com/audio/cries/shroomish.mp3,https://projectpokemon.org/images/normal-sprite/shroomish.gif
3,286,Breloom,"Breloom closes in on its foe with light and sprightly footwork, then throws punches with its stretchy arms. This Pokémon’s fighting technique puts boxers to shame.",Mushroom Pokémon,Grass,Fighting,1.2,39.2,Effect Spore,Poison Heal,Technician,460.0,60.0,130.0,80.0,60.0,60.0,70.0,https://play.pokemonshowdown.com/audio/cries/breloom.mp3,https://projectpokemon.org/images/normal-sprite/breloom.gif
3,287,Slakoth,"Slakoth lolls around for over 20 hours every day. Because it moves so little, it does not need much food. This Pokémon’s sole daily meal consists of just three leaves.",Slacker Pokémon,Normal,,0.8,24.0,Truant,,,280.0,60.0,60.0,60.0,35.0,35.0,30.0,https://play.pokemonshowdown.com/audio/cries/slakoth.mp3,https://projectpokemon.org/images/normal-sprite/slakoth.gif
